-2.265280870091656781e-02,8.339848119070158647e-03,3.493922250000000007e-01,3.982911790332940849e-02
-1.928872857906369434e-02,5.059937411528698734e-03,2.333945249999999916e-01,3.983932946163418198e-02
7.592201221198099925e-02,8.509570335043607769e-02,2.396689750000000341e-01,5.363070474250207498e-02
7.592201221198099925e-02,8.509570335043607769e-02,2.396689750000000341e-01,5.363070474250207498e-02
2.141307350785213726e-01,2.437551398333175634e-01,2.464928375000000060e-01,9.863013768157094519e-02
2.496660758070188557e-01,2.894503568966832474e-01,2.590895125000000632e-01,1.153654419716288876e-01
2.496660758070188557e-01,2.894503568966832474e-01,2.590895125000000632e-01,1.153654419716288876e-01
3.925592990310086128e-01,5.058183470279529192e-01,2.864247750000000203e-01,3.015903101467822256e-01
3.593172229619351898e-01,4.672403613987967663e-01,3.142457500000000459e-01,3.458024127990828034e-01
3.197806990774321734e-01,4.314436813435784113e-01,3.362461374999999864e-01,3.846021398785017253e-01
2.928394956999181287e-01,4.492869605156502022e-01,3.503477250000000542e-01,4.471329958259940840e-01
2.819728330564996721e-01,4.797228637441071641e-01,3.772928250000000538e-01,4.991966300040663329e-01
2.634401114124768073e-01,4.841950435836499533e-01,4.119854374999999957e-01,5.446700057486283386e-01
2.249195335495686177e-01,4.434030389822564144e-01,4.367567749999999860e-01,5.908974555558464958e-01
1.873648509245185723e-01,3.358543409946599390e-01,4.755182249999999611e-01,6.508174482391659854e-01
1.873648509245185723e-01,3.358543409946599390e-01,4.755182249999999611e-01,6.508174482391659854e-01
1.897665228850656527e-01,2.968628330272417015e-01,4.755182249999999611e-01,6.690607009174540654e-01
2.018628835170713787e-01,1.562809839580885096e-01,4.755182249999999611e-01,7.142129327240662739e-01
2.018628835170713787e-01,1.562809839580885096e-01,4.755182249999999611e-01,7.142129327240662739e-01
2.021366398323747038e-01,4.979280665083207075e-02,4.755182249999999611e-01,7.346062219294025031e-01
1.925114763101239412e-01,-5.444618131304115177e-02,4.755182249999999611e-01,7.542840529078890244e-01
1.786322791311214797e-01,-1.862113026983507336e-01,4.755182249999999611e-01,7.774042193323845718e-01
1.817696326980461352e-01,-3.613596677809441937e-01,4.755182249999999611e-01,7.974153449212946221e-01
1.932806804567228920e-01,-4.208349458517341435e-01,4.755182249999999611e-01,7.974676094576873542e-01
2.039243366483608211e-01,-4.457799102551521231e-01,4.755182249999999611e-01,7.916111184835212811e-01
2.201669727815109001e-01,-4.662490995515556347e-01,4.755182249999999611e-01,7.971628106709278683e-01
2.201669727815109001e-01,-4.662490995515556347e-01,4.755182249999999611e-01,7.971628106709278683e-01
2.320400273561134818e-01,-5.037333249210163011e-01,4.755182249999999611e-01,8.004177261552225531e-01
2.320400273561134818e-01,-5.037333249210163011e-01,4.755182249999999611e-01,8.004177261552225531e-01
2.217893205833167403e-01,-5.010052492793664047e-01,4.755182249999999611e-01,8.169954378877751777e-01
2.110086281088374149e-01,-4.905237463086006278e-01,4.755182249999999611e-01,8.406366517795447191e-01
1.773478698268899090e-01,-4.427666100607546840e-01,4.600869000000000764e-01,9.085756222421746964e-01
1.546779107846721346e-01,-3.995559891363784089e-01,4.521164375000000235e-01,9.384946391925609310e-01
1.401262654304246680e-01,-3.697395038879602858e-01,4.444883625000000116e-01,9.663678823725755374e-01
8.508083126022367160e-02,-2.864034010040099609e-01,4.315731875000000661e-01,1.030759056210029057e+00
4.658136311014356851e-02,-2.285037322578949703e-01,4.257844499999999810e-01,1.067938848977380228e+00
4.658136311014356851e-02,-2.285037322578949703e-01,4.257844499999999810e-01,1.067938848977380228e+00
8.405545494359701122e-03,-1.715970231242159860e-01,4.112528874999999973e-01,1.105808799941225162e+00
-4.148261636751076481e-02,-1.044440929797013501e-01,3.987358375000000232e-01,1.150900245095956231e+00
-8.395473856041887895e-02,-5.366404002920929783e-02,3.799124875000000068e-01,1.178880480772764638e+00
-1.248387886669883179e-01,-1.451749967594290203e-02,3.639954500000000537e-01,1.212167597553774012e+00
-1.710036541885895101e-01,1.799754069762001321e-02,3.493205624999999870e-01,1.260504770287039333e+00
-2.186927966048543559e-01,3.582263755346819234e-02,3.105033750000000259e-01,1.341435439495402893e+00
-2.186927966048543559e-01,3.582263755346819234e-02,3.105033750000000259e-01,1.341435439495402893e+00
-2.279907075634048097e-01,-4.722247545009350747e-03,2.749508125000000303e-01,1.464033793961091456e+00
-2.145748837693193523e-01,-3.154343494382064184e-02,2.558010000000000006e-01,1.515880080904699723e+00
-1.828063846656571845e-01,-6.895807898801917246e-02,2.410464874999999896e-01,1.586588206268793932e+00
-1.828063846656571845e-01,-6.895807898801917246e-02,2.410464874999999896e-01,1.586588206268793932e+00
-1.182174045382379385e-01,-1.278962141116969653e-01,2.263556750000000062e-01,1.691462957363896180e+00
-6.993521775910446769e-02,-1.712085844344710950e-01,2.234175125000000262e-01,1.759154253845148785e+00
-2.989294501943323690e-02,-2.016069370915579417e-01,2.236723125000000256e-01,1.808907562488063725e+00
1.131816103464664859e-02,-2.263373838691700168e-01,2.236723125000000256e-01,1.855695973889393446e+00
6.262406242445595073e-02,-2.499105373503313354e-01,2.370174625000000534e-01,1.914731464195670307e+00
6.262406242445595073e-02,-2.499105373503313354e-01,2.370174625000000534e-01,1.914731464195670307e+00
9.778404308087437768e-02,-2.597273818920405319e-01,2.433158000000000265e-01,1.952938504774492268e+00
1.718134548970553510e-01,-2.754974234449992232e-01,2.649658375000000232e-01,2.035543769676297465e+00
1.718134548970553510e-01,-2.754974234449992232e-01,2.649658375000000232e-01,2.035543769676297465e+00
2.178196958862287091e-01,-2.922953453101876931e-01,2.876748875000000316e-01,2.099747124077873117e+00
2.384203288271844468e-01,-2.968849039747757379e-01,2.992682875000000076e-01,2.140215321580226870e+00
2.384203288271844468e-01,-2.968849039747757379e-01,2.992682875000000076e-01,2.140215321580226870e+00
2.466972836923393975e-01,-2.988828740035804343e-01,3.115862750000000236e-01,2.167271040884614308e+00
2.508794785786861992e-01,-3.020500050404435477e-01,3.297726250000000414e-01,2.194774570726298446e+00
2.550150681459566471e-01,-3.083059035990941554e-01,3.399327750000000203e-01,2.232015016987475953e+00
2.543447504995837161e-01,-3.101396897466954794e-01,3.496390625000000418e-01,2.260931620103556305e+00
2.498455895092470125e-01,-3.064076023740856525e-01,3.643537625000000668e-01,2.292372633616922784e+00
2.383193117980863807e-01,-2.948901963183063746e-01,3.747050125000000453e-01,2.338901786286133433e+00
2.262455713905895116e-01,-2.861528974139744275e-01,3.852473625000000235e-01,2.376991381460882735e+00
2.088291802965006327e-01,-2.787576985409878638e-01,3.957817500000000432e-01,2.417890078953447652e+00
1.846509566156733229e-01,-2.663259627039570865e-01,4.069690625000000339e-01,2.475149107654587066e+00
1.416172195219487229e-01,-2.373616723596075062e-01,4.199160875000000348e-01,2.572777131107474968e+00
1.098369692199765851e-01,-2.147937623214102310e-01,4.235708750000000133e-01,2.642934115283977370e+00
8.799462909839299296e-02,-2.045288409262951967e-01,4.202982874999999785e-01,2.697494030220321637e+00
6.716088633827123344e-02,-1.981069442079485543e-01,4.212856375000000320e-01,2.754956258112634337e+00
6.716088633827123344e-02,-1.981069442079485543e-01,4.212856375000000320e-01,2.754956258112634337e+00
4.840042697034378089e-02,-1.902245033687752218e-01,4.215802499999999897e-01,2.811439507988233721e+00
2.471690834853929736e-02,-1.833321093095956478e-01,4.177104750000000255e-01,2.888567582634128161e+00
-2.026240855667953112e-04,-1.877236286576226820e-01,4.139123625000000195e-01,3.018391625769419218e+00
-6.715617899298506437e-03,-1.904789850556890818e-01,4.082828750000000451e-01,3.070201294248038781e+00
-1.580863476229856825e-03,-1.977068541884345887e-01,4.025100625000000432e-01,-3.095687745880097097e+00
2.650256410122122860e-02,-2.252713870638385352e-01,3.992613624999999944e-01,-3.000493319031323658e+00
5.321160641070766389e-02,-2.362706751295429175e-01,3.969761250000000130e-01,-2.941841457080073052e+00
7.292942641743736798e-02,-2.338795226553016526e-01,3.887508625000000162e-01,-2.899074019450599504e+00
7.292942641743736798e-02,-2.338795226553016526e-01,3.887508625000000162e-01,-2.899074019450599504e+00
9.083063766559677787e-02,-2.292379824151866141e-01,3.954791750000000161e-01,-2.856283412319642334e+00
1.058652972178005386e-01,-2.183612164043826909e-01,3.980032875000000248e-01,-2.799255812317230419e+00
1.117660882122243349e-01,-2.098690281888788978e-01,3.973264750000000123e-01,-2.756388506146878914e+00
1.226940534949850364e-01,-1.954508404947580269e-01,4.012360624999999903e-01,-2.656685081256492609e+00
1.217474495302731802e-01,-1.900852200437640749e-01,4.007822000000000329e-01,-2.613313905007897731e+00
1.182461999675244180e-01,-1.847865780941856106e-01,4.006547999999999776e-01,-2.569184526796957968e+00
1.182461999675244180e-01,-1.847865780941856106e-01,4.006547999999999776e-01,-2.569184526796957968e+00
1.050426384346966613e-01,-1.773567414822712351e-01,3.957498999999999878e-01,-2.476799734898218031e+00
9.995099068084460636e-02,-1.777664688159799056e-01,3.930665375000000350e-01,-2.431585651175288909e+00
9.995099068084460636e-02,-1.777664688159799056e-01,3.930665375000000350e-01,-2.431585651175288909e+00
9.160857198714414396e-02,-1.820702037165752019e-01,3.903672500000000545e-01,-2.370523095805298297e+00
7.901524052859441871e-02,-1.965050195227522611e-01,3.740600500000000328e-01,-2.276110839368681305e+00
7.118896742128652533e-02,-1.953351760796645242e-01,3.661373625000000076e-01,-2.212778205485506522e+00
6.106529759367575888e-02,-1.952532505866309553e-01,3.556507500000000155e-01,-2.163062181097852754e+00
6.106529759367575888e-02,-1.952532505866309553e-01,3.556507500000000155e-01,-2.163062181097852754e+00
5.154302779685374092e-02,-2.010421472033793733e-01,3.486278250000000578e-01,-2.112901541966210495e+00
4.475222084969308206e-02,-2.173277268091070025e-01,3.308157125000000254e-01,-1.995336961434934997e+00
4.578262284257995918e-02,-2.251585023231328087e-01,3.210138750000000041e-01,-1.962135332124917309e+00
4.660048377453249180e-02,-2.401498189285955209e-01,3.128523125000000071e-01,-1.878520329695808400e+00
4.694782239851687244e-02,-2.463729938953518050e-01,3.055108875000000501e-01,-1.827280311374356758e+00
