-2.630221324405780658e-02,-1.522278379519074673e-02,3.333108692500000858e-01,1.024916546831586145e-01
-2.455667967767359919e-02,-1.502193463562023594e-02,4.254691137500000164e-01,1.033488513366494638e-01
-1.980190307636515296e-02,-1.562620380636461220e-02,4.180894040000000533e-01,1.094342077169941363e-01
-1.347445078877005167e-02,-1.793625054184536105e-02,4.159436940000000860e-01,1.141816751894670773e-01
-7.900854101397718904e-03,-1.756320201036870587e-02,4.118132022500000655e-01,1.164183060638348949e-01
-5.109760890305147830e-03,-1.621427346754074350e-02,4.093456357500000475e-01,1.173319284429218123e-01
1.579606042874932836e-02,8.282549063890072213e-03,4.035292290000000448e-01,1.206525657494927628e-01
2.694312584692599294e-02,2.783921713589961044e-02,4.036058615000000516e-01,1.218147276373113125e-01
4.908756830466546456e-02,5.303991574418161908e-02,3.941877272500000640e-01,1.256404167998589894e-01
4.908756830466546456e-02,5.303991574418161908e-02,3.941877272500000640e-01,1.256404167998589894e-01
5.976288698495091367e-02,5.860592658363643348e-02,3.946015427500000339e-01,1.269145063548665076e-01
5.976288698495091367e-02,5.860592658363643348e-02,3.946015427500000339e-01,1.269145063548665076e-01
6.225918438797987953e-02,5.898836067736101113e-02,3.946015427500000339e-01,1.265332748448216860e-01
2.938840915091772612e-03,5.166900363879289165e-02,3.854899385000000733e-01,1.179952885809469193e-01
-1.678940703178127478e-02,5.118365501369356169e-02,3.854899385000000733e-01,1.150578884776167626e-01
-1.678940703178127478e-02,5.118365501369356169e-02,3.854899385000000733e-01,1.150578884776167626e-01
-1.215307680860816114e-01,5.057295056384635695e-02,3.747307355000000784e-01,9.917983909769853557e-02
-1.942532335973062019e-01,4.492290450843194199e-02,3.703703462500000931e-01,8.142088226364138648e-02
-2.403916506003315467e-01,3.574320461276737221e-02,3.561550175000000595e-01,6.066894848325551232e-02
-2.567347211960912534e-01,3.133219633510692104e-02,3.505608450000000653e-01,4.612904184375041933e-02
-2.567347211960912534e-01,3.133219633510692104e-02,3.505608450000000653e-01,4.612904184375041933e-02
-2.668471266845288126e-01,3.013028884861354215e-02,3.387057972500000513e-01,3.125770272599035643e-02
-2.793442264815642062e-01,3.857416149627841684e-02,3.298547435000000472e-01,5.239120299215194176e-03
-2.861287292270819349e-01,5.191029019474327488e-02,3.205438947500000579e-01,-1.478745474490906694e-02
-2.878138444068295554e-01,7.547830460723858881e-02,3.133634295000000680e-01,-4.635542718116397037e-02
-2.511793172279155328e-01,9.769293800445845444e-02,3.047959160000000556e-01,-1.001477816406446536e-01
-2.274995540793669502e-01,9.918728762637235574e-02,2.970023907500000115e-01,-1.225408551532782275e-01
-2.165356361218901682e-01,9.923498317701999472e-02,2.960751375000000851e-01,-1.332961394064825222e-01
-1.671369939571466512e-01,1.018893724802587830e-01,2.953777817500000680e-01,-1.797824817611698989e-01
-1.127485366607329648e-01,1.035012507300292345e-01,2.968797787500000451e-01,-2.120481264613225669e-01
-6.619294379532512929e-02,9.991352333325854984e-02,3.024662880000000831e-01,-2.334701781509996577e-01
-6.619294379532512929e-02,9.991352333325854984e-02,3.024662880000000831e-01,-2.334701781509996577e-01
2.411420586552994166e-03,8.350446459911373132e-02,3.027421650000000630e-01,-2.624430571898647702e-01
2.411420586552994166e-03,8.350446459911373132e-02,3.027421650000000630e-01,-2.624430571898647702e-01
9.578285229162636361e-02,3.069478953414246994e-02,3.109801587500000686e-01,-3.179786378363164134e-01
9.578285229162636361e-02,3.069478953414246994e-02,3.109801587500000686e-01,-3.179786378363164134e-01
1.263432166891524933e-01,1.139846678478284754e-02,3.083363375000000572e-01,-3.390479704843693542e-01
1.692244129090643701e-01,-2.070836612942786314e-02,3.206358537500000327e-01,-3.698542861309427332e-01
1.954616262971728413e-01,-4.675698610046668396e-02,3.177084922500000852e-01,-3.928003483991743816e-01
2.217879057789876318e-01,-8.833422374927012155e-02,3.202756810000000343e-01,-4.194819268599193629e-01
2.378191535006126955e-01,-1.269976552375258472e-01,3.182985625000000485e-01,-4.391186119995641457e-01
2.456359973531860030e-01,-1.486449687435315858e-01,3.164134030000000375e-01,-4.524622474833516761e-01
2.570269531914570194e-01,-1.699580139208403395e-01,3.138998570000000043e-01,-4.627482078510783969e-01
2.639700638246457731e-01,-1.788523061714324680e-01,3.122752480000000608e-01,-4.640145076598974350e-01
2.600616418983591194e-01,-1.747861585295858722e-01,3.164900355000000443e-01,-4.573957534027234262e-01
2.549261352103048273e-01,-1.720419374738273444e-01,3.182525830000000333e-01,-4.484096486735508202e-01
2.488549768075216106e-01,-1.733961715328894426e-01,3.215860967500000500e-01,-4.305811500455289931e-01
2.402046966918079673e-01,-1.812685755837045443e-01,3.263756280000000287e-01,-4.083739818217397843e-01
2.319490471153736466e-01,-1.847052351676404802e-01,3.283910627500000734e-01,-3.921632203978865916e-01
2.211499788293727897e-01,-1.842476874476080551e-01,3.283910627500000734e-01,-3.736769542701288138e-01
2.051523035822395424e-01,-1.765099228346532767e-01,3.341998062500000644e-01,-3.425503935024734048e-01
1.899705376693225367e-01,-1.715270319218173412e-01,3.444762245000000389e-01,-3.089876728381544257e-01
1.899705376693225367e-01,-1.715270319218173412e-01,3.444762245000000389e-01,-3.089876728381544257e-01
1.752800916880115079e-01,-1.742747650212634059e-01,3.529287892500000412e-01,-2.610182992961859738e-01
1.638494381047415349e-01,-1.683682731976311464e-01,3.550055300000000691e-01,-2.223521963244618205e-01
1.638494381047415349e-01,-1.683682731976311464e-01,3.550055300000000691e-01,-2.223521963244618205e-01
1.508527459319640718e-01,-1.589135020508750384e-01,3.686920945000000671e-01,-1.829894437010864960e-01
1.370307734268846889e-01,-1.489829904648898862e-01,3.782788202500000363e-01,-1.194375484364145479e-01
1.291707946870304935e-01,-1.383419142105579702e-01,3.806697542500000475e-01,-9.361152712061432402e-02
