-6.034513711929321289e-01,1.494839072227478027e+00
-1.223526120185852051e+00,1.517084836959838867e+00
-1.321810245513916016e+00,1.262629508972167969e+00
-1.370232939720153809e+00,1.183707952499389648e+00
-1.412855744361877441e+00,8.406551480293273926e-01
-1.369036793708801270e+00,6.077813506126403809e-01
-1.416257262229919434e+00,3.465001285076141357e-01
-1.376412153244018555e+00,1.812192499637603760e-01
-1.383067369461059570e+00,1.237246394157409668e-01
-1.198290228843688965e+00,1.527431607246398926e-01
-1.132035493850708008e+00,1.424191147089004517e-01
-1.000826954841613770e+00,5.796667188405990601e-02
-6.971734110265970230e-03,-1.323047429323196411e-01
5.592911243438720703e-01,-3.316127955913543701e-01
1.613211750984191895e+00,-6.618071198463439941e-01
1.727522015571594238e+00,-5.352079868316650391e-01
1.286622762680053711e+00,-2.141265273094177246e-01
1.100316643714904785e+00,-1.070757657289505005e-01
4.782795310020446777e-01,1.434075087308883667e-01
4.782795310020446777e-01,1.434075087308883667e-01
3.506626784801483154e-01,-7.893618196249008179e-02
1.893111765384674072e-01,-1.157618314027786255e-01
1.542672663927078247e-01,3.260047137737274170e-01
1.542672663927078247e-01,3.260047137737274170e-01
3.469646871089935303e-01,4.036202132701873779e-01
1.500817179679870605e+00,-6.711870431900024414e-02
2.352298974990844727e+00,-3.474503457546234131e-01
2.532752990722656250e+00,-3.043690323829650879e-01
3.271619796752929688e+00,2.245786041021347046e-01
3.364085912704467773e+00,4.287103712558746338e-01
3.461161375045776367e+00,9.323859810829162598e-01
3.493848800659179688e+00,1.009508252143859863e+00
3.612211942672729492e+00,9.393991827964782715e-01
3.524817705154418945e+00,1.128473877906799316e+00
3.267244100570678711e+00,1.511602640151977539e+00
2.660716056823730469e+00,1.779064774513244629e+00
1.986354470252990723e+00,2.175984382629394531e+00
1.132893443107604980e+00,2.662542819976806641e+00
3.389951288700103760e-01,2.795295000076293945e+00
-4.190980195999145508e-01,2.642429113388061523e+00
-1.134243726730346680e+00,2.076859235763549805e+00
-1.849264025688171387e+00,8.359114527702331543e-01
-1.757157564163208008e+00,-8.894340395927429199e-01
-1.411265134811401367e+00,-1.775464296340942383e+00
-1.120364427566528320e+00,-2.244879961013793945e+00
-8.445093035697937012e-01,-2.489822149276733398e+00
-4.682495072484016418e-02,-2.729388713836669922e+00
2.252817451953887939e-01,-2.808460712432861328e+00
3.570845723152160645e-01,-2.841549158096313477e+00
1.671158432960510254e+00,-2.976973772048950195e+00
2.003312587738037109e+00,-2.754204511642456055e+00
2.039340972900390625e+00,-2.178545236587524414e+00
1.911745548248291016e+00,-1.833263874053955078e+00
1.927526235580444336e+00,-1.775822639465332031e+00
2.000908613204956055e+00,-1.542730569839477539e+00
2.196395874023437500e+00,-1.223463058471679688e+00
1.903640627861022949e+00,-8.527451157569885254e-01
1.543320059776306152e+00,-5.606000423431396484e-01
5.083701014518737793e-01,2.421090304851531982e-01
2.587799727916717529e-01,6.841337084770202637e-01
8.446078747510910034e-02,5.932890772819519043e-01
2.110081352293491364e-02,4.675853252410888672e-01
-2.027175389230251312e-02,3.452880978584289551e-01
-1.453796029090881348e-01,6.298204511404037476e-02
-7.739488035440444946e-02,-7.660179734230041504e-01
4.785510301589965820e-01,-1.861885190010070801e+00
9.492696523666381836e-01,-2.216940164566040039e+00
8.527293205261230469e-01,-1.995492815971374512e+00
8.527293205261230469e-01,-1.995492815971374512e+00
2.958516180515289307e-01,-1.430693626403808594e+00
4.123500287532806396e-01,-1.221015930175781250e+00
3.553069829940795898e-01,-1.033523797988891602e+00
9.018073976039886475e-02,-6.530638933181762695e-01
2.806609570980072021e-01,-5.951135754585266113e-01
5.010629892349243164e-01,-5.477027893066406250e-01
3.870035707950592041e-01,-6.874980330467224121e-01
-3.619940280914306641e-01,-6.117585301399230957e-01
-6.169841289520263672e-01,-5.137393474578857422e-01
-6.494865417480468750e-01,-5.138447880744934082e-01
-7.158083915710449219e-01,-5.516378879547119141e-01
-8.201630115509033203e-01,-6.471655368804931641e-01
-9.352878332138061523e-01,-9.367677569389343262e-01
-9.368321299552917480e-01,-1.258431196212768555e+00
-7.810980677604675293e-01,-1.725850582122802734e+00
-8.017629981040954590e-01,-1.845606446266174316e+00
-9.828804135322570801e-01,-1.651978254318237305e+00
-9.489259123802185059e-01,-1.614946842193603516e+00
-5.501528978347778320e-01,-1.680402874946594238e+00
-2.753674089908599854e-01,-1.670237898826599121e+00
-1.775150299072265625e-01,-1.599278688430786133e+00
7.028590142726898193e-02,-1.672965168952941895e+00
2.643954753875732422e-01,-1.553665995597839355e+00
1.878487765789031982e-01,-9.846691489219665527e-01
-6.481835246086120605e-01,1.345119714736938477e+00
-8.139312863349914551e-01,1.650311231613159180e+00
-1.071010112762451172e+00,1.930629730224609375e+00
-7.734120488166809082e-01,1.026100993156433105e+00
-7.211230397224426270e-01,2.382041960954666138e-01
-1.212815165519714355e+00,4.882897734642028809e-01
-1.353515505790710449e+00,4.693251550197601318e-01
-1.311810374259948730e+00,-7.447497546672821045e-02
-1.302922964096069336e+00,-1.824832260608673096e-01
-1.438505053520202637e+00,-3.514931499958038330e-01
-1.529128789901733398e+00,-3.515796363353729248e-01
-1.757439851760864258e+00,-1.980139911174774170e-01
-1.724583387374877930e+00,-2.994677126407623291e-01
-1.672673940658569336e+00,-3.559586703777313232e-01
-1.591794013977050781e+00,-3.070494234561920166e-01
-1.597130775451660156e+00,-2.754584550857543945e-01
-1.549939632415771484e+00,-6.345071643590927124e-02
-1.519622564315795898e+00,-3.322456404566764832e-02
-1.554306983947753906e+00,-6.632441282272338867e-02
-1.578382849693298340e+00,-2.429587952792644501e-02
-1.500021219253540039e+00,1.321401745080947876e-01
-1.346835255622863770e+00,1.480607837438583374e-01
-8.951006531715393066e-01,-6.940110027790069580e-02
-6.640802621841430664e-01,-1.789967864751815796e-01
-5.448412895202636719e-01,-2.342226803302764893e-01
-4.419287741184234619e-01,-2.593574821949005127e-01
-2.786480486392974854e-01,-3.640733659267425537e-01
-5.268905684351921082e-02,-5.035024881362915039e-01
1.608696728944778442e-01,-5.822768211364746094e-01
1.948863416910171509e-01,-5.164035558700561523e-01
1.889861673116683960e-01,-4.841483831405639648e-01
4.605085253715515137e-01,-6.175554394721984863e-01
5.221551656723022461e-01,-6.741375923156738281e-01
6.851795911788940430e-01,-7.952960133552551270e-01
6.840893626213073730e-01,-7.931711077690124512e-01
6.255687475204467773e-01,-7.749567627906799316e-01
5.767656564712524414e-01,-7.915089726448059082e-01
5.274862647056579590e-01,-8.201355338096618652e-01
4.146836698055267334e-01,-9.795934557914733887e-01
3.033133149147033691e-01,-1.137850284576416016e+00
2.641553580760955811e-01,-1.280265569686889648e+00
3.322203159332275391e-01,-1.482672095298767090e+00
3.453627228736877441e-01,-1.566281914710998535e+00
2.135157436132431030e-01,-1.643060207366943359e+00
1.393877118825912476e-01,-1.610466241836547852e+00
6.242991983890533447e-02,-1.524037361145019531e+00
-6.311243772506713867e-02,-1.459563374519348145e+00
-1.772719770669937134e-01,-1.299166440963745117e+00
-2.513546347618103027e-01,-1.119275450706481934e+00
-2.513546347618103027e-01,-1.119275450706481934e+00
-3.190617263317108154e-01,-9.788969755172729492e-01
-3.795891404151916504e-01,-9.288117885589599609e-01
-4.465187788009643555e-01,-8.691382408142089844e-01
-4.692571163177490234e-01,-7.827705144882202148e-01
-4.335045516490936279e-01,-6.550728082656860352e-01
-4.534699022769927979e-01,-4.361373782157897949e-01
-5.253020524978637695e-01,-4.748293384909629822e-02
-3.954946398735046387e-01,9.043601155281066895e-02
-3.270830214023590088e-01,1.510837227106094360e-01
-3.139040470123291016e-01,2.622576951980590820e-01
-3.443864285945892334e-01,2.963577806949615479e-01
-3.107363581657409668e-01,2.781611979007720947e-01
-3.107363581657409668e-01,2.781611979007720947e-01
-1.417770832777023315e-01,2.489763647317886353e-01
-2.837198786437511444e-03,2.202386707067489624e-01
3.716686740517616272e-02,1.158301457762718201e-01
3.716686740517616272e-02,1.158301457762718201e-01
1.089456900954246521e-01,-1.899025291204452515e-01
3.727699518203735352e-01,-4.613629281520843506e-01
6.117955446243286133e-01,-6.822628378868103027e-01
8.698737025260925293e-01,-9.571094512939453125e-01
7.683185935020446777e-01,-1.044584989547729492e+00
6.407945156097412109e-01,-1.011746168136596680e+00
6.064025163650512695e-01,-1.036937832832336426e+00
8.292487859725952148e-01,-1.255895256996154785e+00
8.802269697189331055e-01,-1.499706506729125977e+00
6.186494827270507812e-01,-1.425513267517089844e+00
5.426800251007080078e-01,-1.466004133224487305e+00
3.955517113208770752e-01,-1.387568354606628418e+00
1.821433007717132568e-01,-1.195439815521240234e+00
-2.005065605044364929e-02,-9.373812079429626465e-01
-9.436282515525817871e-02,-8.461832404136657715e-01
-1.558014005422592163e-01,-7.816002368927001953e-01
-1.659871041774749756e-01,-7.055237889289855957e-01
-1.545701175928115845e-01,-6.281020641326904297e-01
-1.514832973480224609e-01,-4.811962544918060303e-01
-2.614117860794067383e-01,-1.811049431562423706e-01
-4.472502470016479492e-01,2.353457808494567871e-01
-6.706134676933288574e-01,6.059299111366271973e-01
-7.484436631202697754e-01,7.779796719551086426e-01
-7.462718486785888672e-01,8.717742562294006348e-01
-6.546335816383361816e-01,9.577311277389526367e-01
-5.610334873199462891e-01,9.655477404594421387e-01
-5.398929119110107422e-01,9.341054558753967285e-01
-5.135898590087890625e-01,8.538337945938110352e-01
-3.909183144569396973e-01,7.694360017776489258e-01
-1.726911216974258423e-01,6.070583462715148926e-01
3.243730962276458740e-02,4.545986354351043701e-01
1.947327256202697754e-01,3.210286498069763184e-01
4.537173211574554443e-01,1.750038713216781616e-01
5.526174306869506836e-01,5.045441165566444397e-02
7.244824767112731934e-01,-2.328454554080963135e-01
8.871169686317443848e-01,-4.376814067363739014e-01
9.728584885597229004e-01,-5.466392040252685547e-01
1.253742933273315430e+00,-8.711447119712829590e-01
1.171142935752868652e+00,-9.342930912971496582e-01
1.139400005340576172e+00,-9.510218501091003418e-01
1.167006969451904297e+00,-1.106101274490356445e+00
1.268126368522644043e+00,-1.296938896179199219e+00
1.277106642723083496e+00,-1.392174243927001953e+00
1.037423253059387207e+00,-1.362632393836975098e+00
5.228507518768310547e-01,-1.161149740219116211e+00
4.376927316188812256e-01,-1.144790172576904297e+00
3.489652872085571289e-01,-1.187793970108032227e+00
1.608386337757110596e-01,-1.076441884040832520e+00
1.608386337757110596e-01,-1.076441884040832520e+00
-2.227694094181060791e-01,-7.258830666542053223e-01
-9.163429141044616699e-01,4.723290447145700455e-03
-1.121392011642456055e+00,1.144394949078559875e-01
-1.151466250419616699e+00,5.583716183900833130e-02
-1.244151592254638672e+00,1.720879673957824707e-01
-1.417184472084045410e+00,4.776487648487091064e-01
-1.407681703567504883e+00,6.419640779495239258e-01
-1.326159119606018066e+00,6.458275318145751953e-01
-1.170343637466430664e+00,6.459373235702514648e-01
-9.239822626113891602e-01,6.312353014945983887e-01
-5.899092555046081543e-01,6.541087627410888672e-01
3.353647142648696899e-02,5.652573108673095703e-01
4.483653306961059570e-01,4.312580227851867676e-01
6.850728988647460938e-01,3.306402862071990967e-01
1.073395967483520508e+00,1.147175282239913940e-01
1.516549587249755859e+00,-2.014156877994537354e-01
1.625203609466552734e+00,-3.106711506843566895e-01
1.787142157554626465e+00,-4.520363509654998779e-01
1.991784214973449707e+00,-6.858867406845092773e-01
2.129692554473876953e+00,-8.327929973602294922e-01
2.109928607940673828e+00,-1.175908327102661133e+00
2.023728609085083008e+00,-1.367515802383422852e+00
1.860351085662841797e+00,-1.472183346748352051e+00
1.568312644958496094e+00,-1.541399598121643066e+00
1.169970512390136719e+00,-1.476528525352478027e+00
9.219317436218261719e-01,-1.431728959083557129e+00
7.339782118797302246e-01,-1.359217762947082520e+00
3.325634300708770752e-01,-1.194464683532714844e+00
-1.234178543090820312e-01,-1.021283388137817383e+00
-3.310889601707458496e-01,-9.815607666969299316e-01
-4.238863587379455566e-01,-9.535233974456787109e-01
-4.853520989418029785e-01,-9.150527715682983398e-01
-8.485342860221862793e-01,-5.433153510093688965e-01
-1.145132899284362793e+00,-1.505635082721710205e-01
-1.323165416717529297e+00,1.489115357398986816e-01
-1.310579657554626465e+00,1.909404098987579346e-01
-1.344795823097229004e+00,2.812923789024353027e-01
-1.449581265449523926e+00,4.488739669322967529e-01
-1.693199276924133301e+00,8.261451125144958496e-01
-1.582414031028747559e+00,8.046759963035583496e-01
-6.673897504806518555e-01,4.936921298503875732e-01
-4.332017004489898682e-01,4.752451777458190918e-01
-2.137528508901596069e-01,5.416930317878723145e-01
-5.125612393021583557e-02,5.869884490966796875e-01
2.772095501422882080e-01,6.132859587669372559e-01
