-9.247899956517003917e-01,6.404483213626126492e-01,-3.743410486874267085e-02
-9.247388926282201771e-01,6.321612711095361270e-01,-3.624984471485693388e-02
-9.168631073555516542e-01,6.295531248500548793e-01,-3.833674660011714141e-02
-9.167022013360991428e-01,6.221479272760892520e-01,-3.794816260957670911e-02
-9.047897013884258488e-01,6.246433262962303168e-01,-3.499939100523405400e-02
-8.683000591577608729e-01,6.566202246368113560e-01,-3.344659791128164195e-02
-8.637868445251870586e-01,6.349440483803953095e-01,-2.889457146428324810e-02
-8.477458920718308200e-01,5.955913160957362340e-01,-3.140117575180760567e-02
-8.314669818050673955e-01,5.397059499852822073e-01,-3.402361374628386920e-02
-8.007091186513961567e-01,5.188523910484361679e-01,-3.090964104881737187e-02
-7.677858053160480090e-01,4.853245088988835665e-01,-2.360192288616164494e-02
-7.181318603314466031e-01,4.417371324538491573e-01,-1.372052913779207677e-02
-6.897223357464581373e-01,3.707363191459864260e-01,1.536086010375793632e-03
-6.364617977186818321e-01,3.332330902892804980e-01,1.029815462426045963e-02
-5.778763633339878414e-01,2.586770472240718655e-01,2.366687485372735017e-02
-5.249066540676048387e-01,2.024282506872630283e-01,3.863154611005673728e-02
-4.655185037410897730e-01,1.450057253917691469e-01,4.590211408159772938e-02
-4.146093963678920691e-01,1.032178372084197049e-01,5.284180533938111907e-02
-3.361259944442790415e-01,2.045512242036778838e-02,6.092109465598128520e-02
-3.090442428833701793e-01,-4.312166932373352746e-02,6.338445514948222448e-02
-2.534909116222159864e-01,-1.085143987515816144e-01,6.825047836959551029e-02
-1.804801317446527720e-01,-1.584223768117865028e-01,7.127537063802706629e-02
-9.831152726107719730e-02,-2.101465444122631310e-01,6.840660229109472856e-02
-1.998082718029947635e-02,-2.460311652229871804e-01,6.347462745088043590e-02
1.200041649320540416e-01,-3.136510300747537561e-01,5.498134939849946834e-02
1.849231578041967972e-01,-3.295047498526808005e-01,4.914729691111982546e-02
2.228565534075893084e-01,-3.407933838093598622e-01,4.110549909584404471e-02
2.247685931542054150e-01,-3.354164416099491564e-01,4.110549909584404471e-02
2.702966413874077767e-01,-2.997825046579719599e-01,2.522288354556524032e-02
3.009187988360632060e-01,-2.881690759648614097e-01,1.203101467062969200e-02
3.051841190938095472e-01,-2.807563725106682617e-01,9.067663648375705668e-03
2.804781236429813029e-01,-2.647896533186167578e-01,-2.421794236493813365e-03
2.531779677818662422e-01,-2.208540104094502410e-01,-1.367925483634209287e-02
2.511570698543230118e-01,-1.783696398970875674e-01,-2.331745730864768010e-02
2.685487057876417838e-01,-1.730146922771194362e-01,-2.776497884597798824e-02
2.720896616127964629e-01,-1.318586086030062721e-01,-2.689663223337390718e-02
2.601032100692864946e-01,-1.143519408425151818e-01,-2.581650326213446450e-02
2.229305039525333043e-01,-7.976999251775465649e-02,-1.948026663479457063e-02
1.965470798249526196e-01,-5.443793641933239447e-02,-1.432485941299996984e-02
1.953835194122264252e-01,-4.773172273679153477e-02,-1.116682437949661176e-02
1.366541577251726147e-01,4.935726060590440306e-03,3.344447158055912066e-03
1.366633662718997611e-01,4.967490846225884257e-03,3.344447158055912066e-03
1.070627428080792726e-01,1.017236243312387260e-02,8.901788624853195983e-03
1.028780992569170993e-01,2.416214025131575849e-02,1.053358927031319142e-02
5.423487491354588713e-02,4.284569641246394056e-02,1.574309476014945988e-02
3.279776793955382214e-02,7.411252237664819886e-02,1.850962093318048868e-02
2.192450744581410371e-02,6.588511849411400612e-02,2.003393828661593351e-02
1.891314112012942861e-02,7.183967163247677312e-02,1.890476716848547498e-02
2.519411830130538488e-02,6.686042945755234224e-02,1.758488483474733924e-02
2.677505929035735310e-02,8.425703576854293164e-02,1.498963084014754213e-02
1.264179814980002925e-02,1.002694282873207721e-01,1.253510880986635941e-02
7.702157243374592455e-03,9.881946852302204987e-02,6.919148787291824580e-03
-6.147216990468072628e-03,9.836056045648225443e-02,4.658808566656581426e-03
-1.194789052782377348e-03,8.972008376317401612e-02,7.987728972584821419e-04
-1.234559887372886980e-02,9.690394089323377258e-02,-3.680271655016709425e-03
-1.860531012076265325e-02,9.850131997329350519e-02,-6.946908675550745454e-03
-2.158819658327437024e-02,1.006419665886736925e-01,-7.318854374113158492e-03
-1.333456594482363214e-02,8.352988606843800290e-02,-7.961831859906925990e-03
1.637151156932984547e-02,7.897557416093360649e-02,-7.608239926578583973e-03
2.889742541405661627e-02,7.706873834246794064e-02,-8.236809388973571552e-03
1.084028643243154302e-02,6.652575118665865483e-02,-7.753021147644328752e-03
1.917400978089709579e-02,5.726789751041497234e-02,-6.799037482018144112e-03
1.307887497478289404e-02,5.730635959101247623e-02,-7.767584868585303629e-03
2.278924260050302353e-02,5.164408178507896852e-02,-6.150071429020819748e-03
2.966817400355961643e-02,1.903395904281009188e-02,-3.000229447627655519e-03
4.713864880013766967e-02,1.304271951458379521e-02,-1.031888121507040443e-03
3.762024940782782156e-02,-1.858791699626408112e-02,2.463037482340690344e-03
2.986152660965398289e-02,-2.927330899218096374e-02,5.147060246632134163e-03
3.455999957620945612e-02,-4.806983143075538312e-02,7.143385768921818070e-03
4.306992377631706226e-02,-7.085958593624226698e-02,7.439009325457352807e-03
3.352824184015326670e-02,-7.635826130195519368e-02,7.594527854297600765e-03
3.347932602563422760e-02,-7.456408155795783699e-02,8.776213485148894738e-03
1.861256547649973309e-02,-6.026672201356201436e-02,7.797633427418276114e-03
1.998023753624554241e-02,-4.858390699393488887e-02,7.690458205513983278e-03
4.981450512674799602e-02,-3.665082977502281264e-02,6.548130261771063255e-03
4.612246361996964750e-02,-3.735274425105526708e-02,5.069068629754163238e-03
5.864254127022201779e-02,-2.360102716947437215e-02,4.072329756706122642e-03
4.625962788013276983e-02,-4.057437306227594520e-02,2.525925269746331654e-03
3.910713963151933592e-02,-4.998037150788230826e-02,2.357949998025391306e-03
4.217111032482944583e-02,-4.957770080213833030e-02,1.635488654036269633e-03
