8.628844309434018089e-02,6.946945295283592225e-02,3.636056233918971703e-02
9.991046804082362454e-02,8.100061872012766229e-02,3.665891551713207352e-02
9.847845961573485629e-02,5.705237662375828994e-02,3.681267263536314172e-02
1.395535444999675134e-01,8.600800008038071709e-02,3.710473510307699119e-02
1.251408207293135399e-01,4.627308948639920899e-02,3.743358056735335282e-02
1.480613839569714374e-01,6.256827598578477978e-02,3.733441561247508034e-02
1.717980026732783272e-01,4.113488768722836642e-02,3.721507210770158558e-02
1.564580057964848891e-01,1.451443694179082970e-02,3.696245220882321547e-02
1.579880467662554966e-01,-1.705850369128813354e-02,3.666408473870619300e-02
1.256439990283386987e-01,-2.056896118683053734e-02,3.650636593247824635e-02
1.280060272157798329e-01,1.632414849460230716e-02,3.596715733250011038e-02
1.301735658549465491e-01,2.617492584205276598e-02,3.515589126490503702e-02
1.260238747066353970e-01,-5.496804823462585546e-03,3.415808029975742066e-02
1.146100968131795739e-01,2.450038018398471157e-02,3.307701530770768006e-02
1.340703115782023724e-01,3.011348645274864594e-02,3.207011507307455656e-02
1.390240596247524774e-01,2.734760902993322099e-02,3.113721015532089353e-02
1.453094786513496051e-01,8.044217413334744243e-03,3.024663786925785303e-02
1.424336231130539643e-01,3.205906407443399192e-02,2.934772134675256439e-02
1.191749126755453914e-01,3.516574387922307560e-02,2.853157934774697146e-02
1.197352903565406385e-01,1.967762494490885722e-02,2.771448250913077782e-02
9.176138781922557608e-02,3.072926530814188741e-03,2.694802814531482849e-02
6.321667580981099599e-02,1.504476340541066257e-02,2.625257524828428224e-02
3.685874647692519157e-02,-6.329953072893878575e-03,2.563538203345361310e-02
7.108359941875601329e-02,1.937626318356214586e-02,2.507450917205855667e-02
5.610676665205324015e-02,7.299404331970213433e-02,2.437613612528177764e-02
3.000714566235632499e-02,6.826164263718695335e-02,2.367436271589506980e-02
4.514834107270415675e-02,5.108259711192089658e-02,2.299571965712077226e-02
3.973620478919399901e-02,4.180769852613461235e-02,2.241046632475074407e-02
9.103351549042520974e-02,5.078244707407967434e-02,2.184822204633807274e-02
9.535513866562150831e-02,5.115587332359845113e-02,2.143104214836177857e-02
1.168145781971477032e-01,7.259176904215024206e-02,2.130825507615818903e-02
1.159561548476537168e-01,9.620566410206800312e-02,2.122971825128616707e-02
1.351436924581829457e-01,9.070620983447259811e-02,2.140815091014613980e-02
1.477700600685660226e-01,1.162050276065481336e-01,2.170068928821611287e-02
1.452852129450513397e-01,1.084640441790149235e-01,2.206531951851298246e-02
1.920978925302345153e-01,7.889381231042422171e-02,2.259225358901884029e-02
1.809516735334089910e-01,1.115840989285260404e-01,2.344542512449232508e-02
1.902856712755292556e-01,1.023610986010554114e-01,2.427338339994589145e-02
2.100140883033380090e-01,8.658418050118055209e-02,2.498452443986909355e-02
1.826176340947969490e-01,8.219350706991729316e-02,2.576787739969310653e-02
1.758320983304941243e-01,5.105535488623211965e-02,2.670868749853483326e-02
1.838369624572784300e-01,7.755756949625706997e-02,2.756667947041591127e-02
1.378578306146127364e-01,4.050800416391249492e-02,2.847300443255440516e-02
1.478330095670121191e-01,3.048829268674157003e-02,2.929896563961142952e-02
1.518938788294133257e-01,9.977276766637849237e-02,3.015699843285457593e-02
1.352279979141318700e-01,4.311642530532786705e-02,3.083038087817990824e-02
8.259169403435991097e-02,2.900668020699643385e-02,3.135025619128672947e-02
5.690995780076354288e-02,3.266432920509621668e-02,3.184062368835938184e-02
6.780139204431000211e-02,2.958021396432881922e-02,3.232361332164157552e-02
6.959620598414383019e-02,1.170485869566570934e-02,3.272226044894355201e-02
6.124179090625676142e-02,4.045656692438654063e-03,3.284380745188941741e-02
8.261439983674885579e-02,-3.369458920303713273e-02,3.292227385485768654e-02
1.214988649004686838e-01,-4.239693831086624454e-02,3.243384368770019233e-02
1.055582803743742998e-01,-4.405995949950754220e-02,3.220937563525805292e-02
1.056305162654422453e-01,-4.388649701433690320e-02,3.220937563525805292e-02
9.355569193842797060e-02,-8.528985300464091146e-02,3.214122605379832187e-02
1.002709233567615488e-01,-4.872109538939797813e-02,3.190334620192136761e-02
8.446221353451482949e-02,-4.742131101921729514e-02,3.159993510992376020e-02
7.135552181327131649e-02,-7.269180802380767470e-02,3.107030363295160136e-02
6.989734541884781716e-02,-7.282683425339210592e-02,3.061376378797731057e-02
8.248376882312728753e-02,-5.585631798136424936e-02,3.018486077703586012e-02
1.229935200496093117e-01,-8.578803578283908382e-02,2.985777227661701172e-02
9.953292995639977103e-02,-6.791613705040289162e-02,2.946832454438097493e-02
4.071710268360203777e+00,-2.497226707814617974e+00,1.029304050395795089e+00
4.099636705674986281e+00,-2.497372364483092522e+00,1.029552444566974145e+00
4.072910091477887740e+00,-2.527884527011435178e+00,1.029850223423535160e+00
4.028527696537504532e+00,-2.551238330918792041e+00,1.030051043894961715e+00
3.970288497533289274e+00,-2.617648906465692260e+00,1.030249232873002185e+00
3.897923273035161174e+00,-2.705258473835691291e+00,1.029767049991185512e+00
3.728641051832844777e+00,-2.933765984779719282e+00,1.027700287126691148e+00
3.464025100464203089e+00,-3.145783303415212728e+00,1.024516869833246524e+00
3.306307546141764586e+00,-3.345908180582890967e+00,1.021349994866526778e+00
2.748426088604958295e+00,-3.793332643870316545e+00,1.020702664891490752e+00
1.359095559301411571e+00,-4.499919511402649341e+00,1.024337823501458189e+00
-6.965156537231393941e-01,-4.574353390912959227e+00,1.034054568644395822e+00
-2.749290722066845660e+00,-3.641364946493386157e+00,1.048772829694049502e+00
-3.617605902563848730e+00,-2.753898156243463013e+00,1.075445835488395563e+00
-3.890240982829983096e+00,-2.168806035490645101e+00,1.114933421911008082e+00
-2.616211944536538159e+00,-3.492807294993773404e+00,1.175538620166478587e+00
3.597011393107487187e+00,-2.387242977304769642e+00,1.266818695466675138e+00
3.589198083760095415e+00,-2.090575991206289341e+00,1.379867605524046859e+00
1.479252595573101070e+00,-3.803167844100473705e+00,1.464683190769804799e+00
-2.297281997433950895e+00,-3.343537968626170365e+00,1.543769995417003660e+00
-2.863635908866765778e+00,-2.858678466147273056e+00,1.637741211107004657e+00
-2.317394774091884546e+00,-3.320892482630080966e+00,1.735372779554698930e+00
-2.268756799794055645e+00,-3.308871729460053590e+00,1.764930290107072475e+00
-2.268756799794055645e+00,-3.308871729460053590e+00,1.764930290107072475e+00
-2.271691437952818582e+00,-3.290901287522217000e+00,1.772943111844693220e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
-2.279778463503792096e+00,-3.286038515850636887e+00,1.773954033583137413e+00
